 0.110101, acc 0.97
2017-06-30T15:46:39.909847: step 35318, loss 0.00683247, acc 0.99
2017-06-30T15:46:41.291035: step 35319, loss 0, acc 1
2017-06-30T15:46:42.654844: step 35320, loss 0, acc 1
2017-06-30T15:46:44.010071: step 35321, loss 0, acc 1
2017-06-30T15:46:45.375025: step 35322, loss 0.0726072, acc 0.99
2017-06-30T15:46:46.735395: step 35323, loss 0, acc 1
2017-06-30T15:46:48.109163: step 35324, loss 0, acc 1
2017-06-30T15:46:49.459741: step 35325, loss 0, acc 1
2017-06-30T15:46:50.817086: step 35326, loss 0.00781529, acc 0.99
2017-06-30T15:46:52.174414: step 35327, loss 0, acc 1
2017-06-30T15:46:53.548966: step 35328, loss 0, acc 1
2017-06-30T15:46:54.923638: step 35329, loss 0.0401284, acc 0.99
2017-06-30T15:46:56.287855: step 35330, loss 0.0192824, acc 0.98
2017-06-30T15:46:57.654312: step 35331, loss 0, acc 1
2017-06-30T15:46:59.021117: step 35332, loss 0.0945997, acc 0.98
2017-06-30T15:47:00.401162: step 35333, loss 0.0849354, acc 0.98
2017-06-30T15:47:01.762184: step 35334, loss 0, acc 1
2017-06-30T15:47:03.124693: step 35335, loss 0, acc 1
2017-06-30T15:47:04.499037: step 35336, loss 0.0286615, acc 0.99
2017-06-30T15:47:05.837516: step 35337, loss 0, acc 1
2017-06-30T15:47:07.200354: step 35338, loss 0.0111994, acc 0.99
2017-06-30T15:47:08.560898: step 35339, loss 0, acc 1
2017-06-30T15:47:09.905588: step 35340, loss 0.0246997, acc 0.99
2017-06-30T15:47:11.263659: step 35341, loss 0, acc 1
2017-06-30T15:47:12.644388: step 35342, loss 0.0230097, acc 0.99
2017-06-30T15:47:13.992870: step 35343, loss 0, acc 1
2017-06-30T15:47:15.355121: step 35344, loss 0.0178567, acc 0.99
2017-06-30T15:47:16.713291: step 35345, loss 0, acc 1
2017-06-30T15:47:18.070133: step 35346, loss 0, acc 1
2017-06-30T15:47:19.439594: step 35347, loss 0, acc 1
2017-06-30T15:47:20.814080: step 35348, loss 0.00419895, acc 0.98
2017-06-30T15:47:22.178615: step 35349, loss 0.0362177, acc 0.99
2017-06-30T15:47:23.528093: step 35350, loss 0, acc 1
2017-06-30T15:47:24.881341: step 35351, loss 0.187286, acc 0.97
2017-06-30T15:47:26.240060: step 35352, loss 0, acc 1
2017-06-30T15:47:27.598008: step 35353, loss 0.0212375, acc 0.98
2017-06-30T15:47:28.953970: step 35354, loss 0, acc 1
2017-06-30T15:47:30.303515: step 35355, loss 0, acc 1
2017-06-30T15:47:31.660231: step 35356, loss 0.00574397, acc 0.99
2017-06-30T15:47:33.015131: step 35357, loss 0.0473442, acc 0.99
2017-06-30T15:47:34.374893: step 35358, loss 0.0321116, acc 0.98
2017-06-30T15:47:35.744439: step 35359, loss 0, acc 1
2017-06-30T15:47:37.075610: step 35360, loss 0, acc 1
2017-06-30T15:47:38.448468: step 35361, loss 0.0125168, acc 0.99
2017-06-30T15:47:39.808542: step 35362, loss 0.0659116, acc 0.99
2017-06-30T15:47:41.164612: step 35363, loss 0, acc 1
2017-06-30T15:47:42.520524: step 35364, loss 0.0529721, acc 0.98
2017-06-30T15:47:43.869386: step 35365, loss 0.00679945, acc 0.99
2017-06-30T15:47:45.228422: step 35366, loss 0, acc 1
2017-06-30T15:47:46.598226: step 35367, loss 0, acc 1
2017-06-30T15:47:47.961338: step 35368, loss 0.0811407, acc 0.99
2017-06-30T15:47:49.324490: step 35369, loss 0, acc 1
2017-06-30T15:47:50.700320: step 35370, loss 0, acc 1
2017-06-30T15:47:52.075832: step 35371, loss 0, acc 1
2017-06-30T15:47:53.438841: step 35372, loss 0.00131207, acc 0.99
2017-06-30T15:47:54.797844: step 35373, loss 0.0866507, acc 0.99
2017-06-30T15:47:56.153790: step 35374, loss 0.106722, acc 0.99
2017-06-30T15:47:57.520090: step 35375, loss 0.0226121, acc 0.99
2017-06-30T15:47:58.873335: step 35376, loss 0, acc 1
2017-06-30T15:48:00.250511: step 35377, loss 0, acc 1
2017-06-30T15:48:01.588868: step 35378, loss 0.0752916, acc 0.98
2017-06-30T15:48:02.944461: step 35379, loss 0.00828259, acc 0.99
2017-06-30T15:48:04.291396: step 35380, loss 0.0360172, acc 0.99
2017-06-30T15:48:05.650081: step 35381, loss 0, acc 1
2017-06-30T15:48:07.003967: step 35382, loss 0.0168236, acc 0.99
2017-06-30T15:48:08.367641: step 35383, loss 0, acc 1
2017-06-30T15:48:09.734684: step 35384, loss 0, acc 1
2017-06-30T15:48:11.089563: step 35385, loss 0, acc 1
2017-06-30T15:48:12.460470: step 35386, loss 0.047429, acc 0.98
2017-06-30T15:48:13.813785: step 35387, loss 0.0388546, acc 0.98
2017-06-30T15:48:15.153933: step 35388, loss 0, acc 1
2017-06-30T15:48:16.517787: step 35389, loss 0.0212554, acc 0.99
2017-06-30T15:48:17.885885: step 35390, loss 0.00385251, acc 0.99
2017-06-30T15:48:19.261662: step 35391, loss 0, acc 1
2017-06-30T15:48:20.624965: step 35392, loss 0.0240199, acc 0.99
2017-06-30T15:48:21.975785: step 35393, loss 0.0495635, acc 0.99
2017-06-30T15:48:23.350525: step 35394, loss 0, acc 1
2017-06-30T15:48:24.716659: step 35395, loss 0, acc 1
2017-06-30T15:48:26.086489: step 35396, loss 0, acc 1
2017-06-30T15:48:27.447197: step 35397, loss 0, acc 1
2017-06-30T15:48:28.819344: step 35398, loss 0, acc 1
2017-06-30T15:48:30.170269: step 35399, loss 0.0078235, acc 0.98
2017-06-30T15:48:31.522916: step 35400, loss 0.0652499, acc 0.99
2017-06-30T15:48:32.887556: step 35401, loss 0.126963, acc 0.95
2017-06-30T15:48:34.245316: step 35402, loss 0, acc 1
2017-06-30T15:48:35.600742: step 35403, loss 0.0530339, acc 0.99
2017-06-30T15:48:36.962786: step 35404, loss 0, acc 1
2017-06-30T15:48:38.317909: step 35405, loss 0.0111394, acc 0.99
2017-06-30T15:48:39.671554: step 35406, loss 0, acc 1
2017-06-30T15:48:41.024740: step 35407, loss 0, acc 1
2017-06-30T15:48:42.367169: step 35408, loss 0.00719722, acc 0.99
2017-06-30T15:48:43.732640: step 35409, loss 0, acc 1
2017-06-30T15:48:45.086735: step 35410, loss 0.0243866, acc 0.99
2017-06-30T15:48:46.479101: step 35411, loss 0, acc 1
2017-06-30T15:48:47.845555: step 35412, loss 0.0345739, acc 0.99
2017-06-30T15:48:49.204611: step 35413, loss 0.0504267, acc 0.99
2017-06-30T15:48:50.569504: step 35414, loss 0.0714899, acc 0.99
2017-06-30T15:48:51.926629: step 35415, loss 0.0451518, acc 0.99
2017-06-30T15:48:53.310310: step 35416, loss 0, acc 1
2017-06-30T15:48:54.659117: step 35417, loss 0, acc 1
2017-06-30T15:48:56.022641: step 35418, loss 0.00352644, acc 0.99
2017-06-30T15:48:57.369266: step 35419, loss 0.0136107, acc 0.99
2017-06-30T15:48:58.735877: step 35420, loss 0.0938613, acc 0.99
2017-06-30T15:49:00.093334: step 35421, loss 0, acc 1
2017-06-30T15:49:01.466470: step 35422, loss 0.0342429, acc 0.97
2017-06-30T15:49:02.819514: step 35423, loss 0, acc 1
2017-06-30T15:49:04.188170: step 35424, loss 0.0019189, acc 0.99
2017-06-30T15:49:05.561218: step 35425, loss 0.04536, acc 0.98
2017-06-30T15:49:06.921965: step 35426, loss 0.0710921, acc 0.99
2017-06-30T15:49:08.301625: step 35427, loss 0, acc 1
2017-06-30T15:49:09.662935: step 35428, loss 0, acc 1
2017-06-30T15:49:11.026857: step 35429, loss 0.0447174, acc 0.97
2017-06-30T15:49:12.386636: step 35430, loss 0, acc 1
2017-06-30T15:49:13.755042: step 35431, loss 0, acc 1
2017-06-30T15:49:15.097032: step 35432, loss 0, acc 1
2017-06-30T15:49:16.444388: step 35433, loss 0.00637617, acc 0.99
2017-06-30T15:49:17.805421: step 35434, loss 0.00779622, acc 0.99
2017-06-30T15:49:19.156478: step 35435, loss 0, acc 1
2017-06-30T15:49:20.506614: step 35436, loss 0.0157332, acc 0.99
2017-06-30T15:49:21.864631: step 35437, loss 0.116214, acc 0.98
2017-06-30T15:49:23.223901: step 35438, loss 0, acc 1
2017-06-30T15:49:24.595097: step 35439, loss 0, acc 1
2017-06-30T15:49:25.943240: step 35440, loss 0, acc 1
2017-06-30T15:49:27.308168: step 35441, loss 0, acc 1
2017-06-30T15:49:28.668769: step 35442, loss 0.0159621, acc 0.99
2017-06-30T15:49:30.033839: step 35443, loss 0, acc 1
2017-06-30T15:49:31.395552: step 35444, loss 0.0451969, acc 0.99
2017-06-30T15:49:32.750761: step 35445, loss 0, acc 1
2017-06-30T15:49:34.105676: step 35446, loss 0.0385152, acc 0.99
2017-06-30T15:49:35.470523: step 35447, loss 0.0435744, acc 0.99
2017-06-30T15:49:36.850833: step 35448, loss 0, acc 1
2017-06-30T15:49:38.194543: step 35449, loss 0, acc 1
2017-06-30T15:49:39.562769: step 35450, loss 0, acc 1
2017-06-30T15:49:40.918592: step 35451, loss 0.035236, acc 0.99
2017-06-30T15:49:42.279335: step 35452, loss 0, acc 1
2017-06-30T15:49:43.644166: step 35453, loss 0, acc 1
2017-06-30T15:49:44.978236: step 35454, loss 0, acc 1
2017-06-30T15:49:46.338716: step 35455, loss 0, acc 1
2017-06-30T15:49:47.692649: step 35456, loss 0, acc 1
2017-06-30T15:49:49.056521: step 35457, loss 0.095298, acc 0.98
2017-06-30T15:49:50.412353: step 35458, loss 0, acc 1
2017-06-30T15:49:51.781633: step 35459, loss 0.0593103, acc 0.98
2017-06-30T15:49:53.167538: step 35460, loss 0.172387, acc 0.97
2017-06-30T15:49:54.525661: step 35461, loss 0, acc 1
2017-06-30T15:49:55.889381: step 35462, loss 0.0108527, acc 0.98
2017-06-30T15:49:57.246782: step 35463, loss 0, acc 1
2017-06-30T15:49:58.621616: step 35464, loss 0, acc 1
2017-06-30T15:49:59.989028: step 35465, loss 0.0449999, acc 0.99
2017-06-30T15:50:01.341216: step 35466, loss 0.0266464, acc 0.99
2017-06-30T15:50:02.698369: step 35467, loss 0, acc 1
2017-06-30T15:50:04.059170: step 35468, loss 0, acc 1
2017-06-30T15:50:05.411821: step 35469, loss 0, acc 1
2017-06-30T15:50:06.784208: step 35470, loss 0, acc 1
2017-06-30T15:50:08.149692: step 35471, loss 0.070259, acc 0.97
2017-06-30T15:50:09.497855: step 35472, loss 0, acc 1
2017-06-30T15:50:10.861721: step 35473, loss 0, acc 1
2017-06-30T15:50:12.211267: step 35474, loss 0.0113133, acc 0.98
2017-06-30T15:50:13.565836: step 35475, loss 0, acc 1
2017-06-30T15:50:14.940799: step 35476, loss 0.000256348, acc 0.99
2017-06-30T15:50:16.327920: step 35477, loss 0.0525145, acc 0.97
2017-06-30T15:50:17.681076: step 35478, loss 0.0957163, acc 0.98
2017-06-30T15:50:19.050847: step 35479, loss 0, acc 1
2017-06-30T15:50:20.413169: step 35480, loss 0, acc 1
2017-06-30T15:50:21.756933: step 35481, loss 0, acc 1
2017-06-30T15:50:23.112087: step 35482, loss 0, acc 1
2017-06-30T15:50:24.474354: step 35483, loss 0, acc 1
2017-06-30T15:50:25.834607: step 35484, loss 0.012891, acc 0.99
2017-06-30T15:50:27.192164: step 35485, loss 0, acc 1
2017-06-30T15:50:28.561547: step 35486, loss 0.0932023, acc 0.98
2017-06-30T15:50:29.920979: step 35487, loss 0.0423443, acc 0.99
2017-06-30T15:50:31.285853: step 35488, loss 0.0355299, acc 0.98
2017-06-30T15:50:32.655580: step 35489, loss 0.0379196, acc 0.99
2017-06-30T15:50:34.013275: step 35490, loss 0, acc 1
2017-06-30T15:50:35.398196: step 35491, loss 0.00799247, acc 0.99
2017-06-30T15:50:36.759575: step 35492, loss 0.0392199, acc 0.98
2017-06-30T15:50:38.115311: step 35493, loss 0, acc 1
2017-06-30T15:50:39.474244: step 35494, loss 0, acc 1
2017-06-30T15:50:40.848136: step 35495, loss 0.0134315, acc 0.99
2017-06-30T15:50:42.202536: step 35496, loss 0, acc 1
2017-06-30T15:50:43.543029: step 35497, loss 0.0593178, acc 0.98
2017-06-30T15:50:44.899659: step 35498, loss 0.00609391, acc 0.99
2017-06-30T15:50:46.257250: step 35499, loss 0.0179646, acc 0.99
2017-06-30T15:50:47.628461: step 35500, loss 0.022463, acc 0.99
2017-06-30T15:50:49.002422: step 35501, loss 0, acc 1
2017-06-30T15:50:50.365716: step 35502, loss 0.0256432, acc 0.99
2017-06-30T15:50:51.723272: step 35503, loss 0, acc 1
2017-06-30T15:50:53.092479: step 35504, loss 0.00645091, acc 0.99
2017-06-30T15:50:54.448345: step 35505, loss 0, acc 1
2017-06-30T15:50:55.802867: step 35506, loss 0, acc 1
2017-06-30T15:50:57.173310: step 35507, loss 0, acc 1
2017-06-30T15:50:58.536337: step 35508, loss 0, acc 1
2017-06-30T15:50:59.899808: step 35509, loss 0, acc 1
2017-06-30T15:51:01.267425: step 35510, loss 0.00210895, acc 0.99
2017-06-30T15:51:02.627198: step 35511, loss 0, acc 1
2017-06-30T15:51:03.982155: step 35512, loss 0, acc 1
2017-06-30T15:51:05.329775: step 35513, loss 0, acc 1
2017-06-30T15:51:06.672087: step 35514, loss 0, acc 1
2017-06-30T15:51:08.043463: step 35515, loss 0.0171121, acc 0.99
2017-06-30T15:51:09.406560: step 35516, loss 0.046827, acc 0.99
2017-06-30T15:51:10.773074: step 35517, loss 0, acc 1
2017-06-30T15:51:12.121123: step 35518, loss 0, acc 1
2017-06-30T15:51:13.497322: step 35519, loss 0.0305109, acc 0.99
2017-06-30T15:51:14.857529: step 35520, loss 0, acc 1
2017-06-30T15:51:16.209206: step 35521, loss 0.0107951, acc 0.99
2017-06-30T15:51:17.560950: step 35522, loss 0.029455, acc 0.98
2017-06-30T15:51:18.905131: step 35523, loss 0, acc 1
2017-06-30T15:51:20.284037: step 35524, loss 0.0356926, acc 0.99
2017-06-30T15:51:21.644047: step 35525, loss 0.00132393, acc 0.99
2017-06-30T15:51:23.014863: step 35526, loss 0, acc 1
2017-06-30T15:51:24.359376: step 35527, loss 0, acc 1
2017-06-30T15:51:25.724213: step 35528, loss 0.0243435, acc 0.99
2017-06-30T15:51:27.079139: step 35529, loss 0, acc 1
2017-06-30T15:51:28.434460: step 35530, loss 0.0650369, acc 0.98
2017-06-30T15:51:29.787129: step 35531, loss 0, acc 1
2017-06-30T15:51:31.141030: step 35532, loss 0, acc 1
2017-06-30T15:51:32.513133: step 35533, loss 0, acc 1
2017-06-30T15:51:33.877304: step 35534, loss 0, acc 1
2017-06-30T15:51:35.238037: step 35535, loss 0, acc 1
2017-06-30T15:51:36.605968: step 35536, loss 0.00451951, acc 0.99
2017-06-30T15:51:37.972318: step 35537, loss 0, acc 1
2017-06-30T15:51:39.344023: step 35538, loss 0, acc 1
2017-06-30T15:51:40.699163: step 35539, loss 0, acc 1
2017-06-30T15:51:42.057257: step 35540, loss 0, acc 1
2017-06-30T15:51:43.413537: step 35541, loss 0.0245715, acc 0.99
2017-06-30T15:51:44.778899: step 35542, loss 0.0994996, acc 0.98
2017-06-30T15:51:46.135433: step 35543, loss 0, acc 1
2017-06-30T15:51:47.504362: step 35544, loss 0, acc 1
2017-06-30T15:51:48.853268: step 35545, loss 0.0375659, acc 0.99
2017-06-30T15:51:50.235796: step 35546, loss 0.0140904, acc 0.99
2017-06-30T15:51:51.593316: step 35547, loss 0.179396, acc 0.99
2017-06-30T15:51:52.951828: step 35548, loss 0, acc 1
2017-06-30T15:51:54.306220: step 35549, loss 0, acc 1
2017-06-30T15:51:55.663729: step 35550, loss 0.00980328, acc 0.99
2017-06-30T15:51:57.011538: step 35551, loss 0.0643181, acc 0.99
2017-06-30T15:51:58.376620: step 35552, loss 0, acc 1
2017-06-30T15:51:59.731582: step 35553, loss 0, acc 1
2017-06-30T15:52:01.077421: step 35554, loss 0, acc 1
2017-06-30T15:52:02.439421: step 35555, loss 0, acc 1
2017-06-30T15:52:03.789995: step 35556, loss 0.12603, acc 0.98
2017-06-30T15:52:05.157800: step 35557, loss 0.0186218, acc 0.98
2017-06-30T15:52:06.501714: step 35558, loss 0, acc 1
2017-06-30T15:52:07.865357: step 35559, loss 0, acc 1
2017-06-30T15:52:09.228485: step 35560, loss 0, acc 1
2017-06-30T15:52:10.596076: step 35561, loss 0, acc 1
2017-06-30T15:52:11.961244: step 35562, loss 0.0411253, acc 0.98
2017-06-30T15:52:13.319180: step 35563, loss 0.0701251, acc 0.98
2017-06-30T15:52:14.675826: step 35564, loss 0.057743, acc 0.98
2017-06-30T15:52:16.026848: step 35565, loss 0.0607875, acc 0.99
2017-06-30T15:52:17.384621: step 35566, loss 0, acc 1
2017-06-30T15:52:18.743529: step 35567, loss 0.0183238, acc 0.99
2017-06-30T15:52:20.093477: step 35568, loss 0, acc 1
2017-06-30T15:52:21.457996: step 35569, loss 0, acc 1
2017-06-30T15:52:22.826951: step 35570, loss 0, acc 1
2017-06-30T15:52:24.182572: step 35571, loss 0.0226774, acc 0.99
2017-06-30T15:52:25.551291: step 35572, loss 0.0191063, acc 0.98
2017-06-30T15:52:26.919672: step 35573, loss 0, acc 1
2017-06-30T15:52:28.271611: step 35574, loss 0.00266184, acc 0.99
2017-06-30T15:52:29.641005: step 35575, loss 0, acc 1
2017-06-30T15:52:31.004108: step 35576, loss 0.00542914, acc 0.99
2017-06-30T15:52:32.355590: step 35577, loss 0.000387955, acc 0.99
2017-06-30T15:52:33.707250: step 35578, loss 0, acc 1
2017-06-30T15:52:35.075475: step 35579, loss 0, acc 1
2017-06-30T15:52:36.430443: step 35580, loss 0, acc 1
2017-06-30T15:52:37.803482: step 35581, loss 0.0268631, acc 0.98
2017-06-30T15:52:39.159738: step 35582, loss 0, acc 1
2017-06-30T15:52:40.508990: step 35583, loss 0.0746268, acc 0.97
2017-06-30T15:52:41.861085: step 35584, loss 0.0260535, acc 0.99
2017-06-30T15:52:43.229498: step 35585, loss 0.0191194, acc 0.99
2017-06-30T15:52:44.587610: step 35586, loss 0, acc 1
2017-06-30T15:52:45.949072: step 35587, loss 0, acc 1
2017-06-30T15:52:47.298241: step 35588, loss 0.0299732, acc 0.99
2017-06-30T15:52:48.680601: step 35589, loss 0.0177073, acc 0.98
2017-06-30T15:52:50.036990: step 35590, loss 0, acc 1
2017-06-30T15:52:51.393193: step 35591, loss 0, acc 1
2017-06-30T15:52:52.755968: step 35592, loss 0.0858477, acc 0.99
2017-06-30T15:52:54.106986: step 35593, loss 0, acc 1
2017-06-30T15:52:55.453298: step 35594, loss 0.00293504, acc 0.99
2017-06-30T15:52:56.815683: step 35595, loss 0.0711392, acc 0.97
2017-06-30T15:52:58.178634: step 35596, loss 0, acc 1
2017-06-30T15:52:59.533482: step 35597, loss 0, acc 1
2017-06-30T15:53:00.900047: step 35598, loss 0, acc 1
2017-06-30T15:53:02.249308: step 35599, loss 0.0263474, acc 0.99
2017-06-30T15:53:03.624448: step 35600, loss 0.0551909, acc 0.99
2017-06-30T15:53:04.967241: step 35601, loss 0.1728, acc 0.96
2017-06-30T15:53:06.321062: step 35602, loss 0.0492231, acc 0.99
2017-06-30T15:53:07.679723: step 35603, loss 0.0354622, acc 0.98
2017-06-30T15:53:09.053903: step 35604, loss 0.0323168, acc 0.98
2017-06-30T15:53:10.412183: step 35605, loss 0, acc 1
2017-06-30T15:53:11.764973: step 35606, loss 0, acc 1
2017-06-30T15:53:13.129807: step 35607, loss 0.0912984, acc 0.99
2017-06-30T15:53:14.478174: step 35608, loss 0.0104732, acc 0.99
2017-06-30T15:53:15.849079: step 35609, loss 0.0168572, acc 0.99
2017-06-30T15:53:17.209839: step 35610, loss 0, acc 1
2017-06-30T15:53:18.579593: step 35611, loss 0.0343414, acc 0.99
2017-06-30T15:53:19.943018: step 35612, loss 0, acc 1
2017-06-30T15:53:21.288765: step 35613, loss 0.0437613, acc 0.99
2017-06-30T15:53:22.652878: step 35614, loss 0.00538777, acc 0.99
2017-06-30T15:53:24.007125: step 35615, loss 0, acc 1
2017-06-30T15:53:25.369968: step 35616, loss 0.070236, acc 0.99
2017-06-30T15:53:26.726909: step 35617, loss 0.0256772, acc 0.99
2017-06-30T15:53:28.086235: step 35618, loss 0, acc 1
2017-06-30T15:53:29.460389: step 35619, loss 0, acc 1
2017-06-30T15:53:30.811675: step 35620, loss 0.0187911, acc 0.99
2017-06-30T15:53:32.159010: step 35621, loss 0, acc 1
2017-06-30T15:53:33.515785: step 35622, loss 0, acc 1
2017-06-30T15:53:34.889110: step 35623, loss 0.0294104, acc 0.99
2017-06-30T15:53:36.239015: step 35624, loss 0.00966694, acc 0.99
2017-06-30T15:53:37.583509: step 35625, loss 0, acc 1
2017-06-30T15:53:38.943018: step 35626, loss 0, acc 1
2017-06-30T15:53:40.284249: step 35627, loss 0, acc 1
2017-06-30T15:53:41.632692: step 35628, loss 0.0103133, acc 0.99
2017-06-30T15:53:42.984256: step 35629, loss 0.046628, acc 0.99
2017-06-30T15:53:44.338961: step 35630, loss 0.123804, acc 0.98
2017-06-30T15:53:45.685261: step 35631, loss 0, acc 1
2017-06-30T15:53:47.045827: step 35632, loss 0, acc 1
2017-06-30T15:53:48.393894: step 35633, loss 0.0100299, acc 0.98
2017-06-30T15:53:49.756123: step 35634, loss 0.00840329, acc 0.99
2017-06-30T15:53:51.108281: step 35635, loss 0, acc 1
2017-06-30T15:53:52.455698: step 35636, loss 0, acc 1
2017-06-30T15:53:53.811232: step 35637, loss 0, acc 1
2017-06-30T15:53:55.174598: step 35638, loss 0.132822, acc 0.98
2017-06-30T15:53:56.545446: step 35639, loss 0.242958, acc 0.98
2017-06-30T15:53:57.903051: step 35640, loss 0.012114, acc 0.99
2017-06-30T15:53:59.252992: step 35641, loss 0, acc 1
2017-06-30T15:54:00.619648: step 35642, loss 0.00454884, acc 0.99
2017-06-30T15:54:01.976060: step 35643, loss 0, acc 1
2017-06-30T15:54:03.322510: step 35644, loss 0, acc 1
2017-06-30T15:54:04.679639: step 35645, loss 0.0158707, acc 0.99
2017-06-30T15:54:06.024863: step 35646, loss 0, acc 1
2017-06-30T15:54:07.386002: step 35647, loss 0, acc 1
2017-06-30T15:54:08.759151: step 35648, loss 0.0111908, acc 0.99
2017-06-30T15:54:10.113412: step 35649, loss 0.0926026, acc 0.98
2017-06-30T15:54:11.465757: step 35650, loss 0.000525046, acc 0.99
2017-06-30T15:54:12.829577: step 35651, loss 0.00823056, acc 0.99
2017-06-30T15:54:14.197711: step 35652, loss 0.018892, acc 0.99
2017-06-30T15:54:15.553700: step 35653, loss 0.03264, acc 0.99
2017-06-30T15:54:16.924149: step 35654, loss 0.00205122, acc 0.99
2017-06-30T15:54:18.291610: step 35655, loss 0.0391983, acc 0.98
2017-06-30T15:54:19.657138: step 35656, loss 0, acc 1
2017-06-30T15:54:21.038600: step 35657, loss 0, acc 1
2017-06-30T15:54:22.388973: step 35658, loss 0.05, acc 0.99
2017-06-30T15:54:23.745679: step 35659, loss 0.031033, acc 0.99
2017-06-30T15:54:25.111848: step 35660, loss 0.00244521, acc 0.99
2017-06-30T15:54:26.460327: step 35661, loss 0, acc 1
2017-06-30T15:54:27.851331: step 35662, loss 0.108554, acc 0.99
2017-06-30T15:54:29.197280: step 35663, loss 0.0162596, acc 0.99
2017-06-30T15:54:30.555955: step 35664, loss 0, acc 1
2017-06-30T15:54:31.910128: step 35665, loss 0, acc 1
2017-06-30T15:54:33.274570: step 35666, loss 0.0304714, acc 0.98
2017-06-30T15:54:34.640523: step 35667, loss 0.083771, acc 0.97
2017-06-30T15:54:35.999641: step 35668, loss 0, acc 1
2017-06-30T15:54:37.339550: step 35669, loss 0.0315558, acc 0.99
2017-06-30T15:54:38.693589: step 35670, loss 0.0460489, acc 0.98
2017-06-30T15:54:40.063922: step 35671, loss 0, acc 1
2017-06-30T15:54:41.429151: step 35672, loss 0, acc 1
2017-06-30T15:54:42.801166: step 35673, loss 0.0540522, acc 0.99
2017-06-30T15:54:44.166591: step 35674, loss 0.0264647, acc 0.99
2017-06-30T15:54:45.517951: step 35675, loss 0, acc 1
2017-06-30T15:54:46.871365: step 35676, loss 0, acc 1
2017-06-30T15:54:48.233650: step 35677, loss 0, acc 1
2017-06-30T15:54:49.594918: step 35678, loss 0.0377328, acc 0.99
2017-06-30T15:54:50.955681: step 35679, loss 0, acc 1
2017-06-30T15:54:52.306351: step 35680, loss 0, acc 1
2017-06-30T15:54:53.656443: step 35681, loss 0, acc 1
2017-06-30T15:54:55.039602: step 35682, loss 0.0105333, acc 0.99
2017-06-30T15:54:56.392226: step 35683, loss 0.0113562, acc 0.99
2017-06-30T15:54:57.751568: step 35684, loss 0.0311964, acc 0.99
2017-06-30T15:54:59.127350: step 35685, loss 0, acc 1
2017-06-30T15:55:00.490680: step 35686, loss 0, acc 1
2017-06-30T15:55:01.860239: step 35687, loss 0.159763, acc 0.95
2017-06-30T15:55:03.220151: step 35688, loss 0, acc 1
2017-06-30T15:55:04.586113: step 35689, loss 0.0648967, acc 0.98
2017-06-30T15:55:05.945032: step 35690, loss 0, acc 1
2017-06-30T15:55:07.314382: step 35691, loss 0.030526, acc 0.98
2017-06-30T15:55:08.677892: step 35692, loss 0, acc 1
2017-06-30T15:55:10.054933: step 35693, loss 0.00285696, acc 0.99
2017-06-30T15:55:11.419499: step 35694, loss 0.028208, acc 0.97
2017-06-30T15:55:12.772654: step 35695, loss 0.00613277, acc 0.99
2017-06-30T15:55:14.135771: step 35696, loss 0, acc 1
2017-06-30T15:55:15.563821: step 35697, loss 0.0687218, acc 0.98
2017-06-30T15:55:17.007936: step 35698, loss 0.0198593, acc 0.99
2017-06-30T15:55:18.375572: step 35699, loss 0, acc 1
2017-06-30T15:55:19.732870: step 35700, loss 0, acc 1
2017-06-30T15:55:21.098793: step 35701, loss 0.0533418, acc 0.98
2017-06-30T15:55:22.457963: step 35702, loss 0, acc 1
2017-06-30T15:55:23.794888: step 35703, loss 0.0361544, acc 0.98
2017-06-30T15:55:25.155379: step 35704, loss 0.0117915, acc 0.98
2017-06-30T15:55:26.530783: step 35705, loss 0.00781839, acc 0.99
2017-06-30T15:55:27.873142: step 35706, loss 0, acc 1
2017-06-30T15:55:29.227355: step 35707, loss 0, acc 1
2017-06-30T15:55:30.582403: step 35708, loss 0.0703417, acc 0.99
2017-06-30T15:55:31.955636: step 35709, loss 0.0121264, acc 0.99
2017-06-30T15:55:33.303643: step 35710, loss 0, acc 1
2017-06-30T15:55:34.672277: step 35711, loss 0, acc 1
2017-06-30T15:55:36.045389: step 35712, loss 0.0092799, acc 0.99
2017-06-30T15:55:37.417461: step 35713, loss 0.0475068, acc 0.98
2017-06-30T15:55:38.785898: step 35714, loss 0, acc 1
2017-06-30T15:55:40.152466: step 35715, loss 0, acc 1
2017-06-30T15:55:41.499743: step 35716, loss 0, acc 1
2017-06-30T15:55:42.862833: step 35717, loss 0, acc 1
2017-06-30T15:55:44.204296: step 35718, loss 0, acc 1
2017-06-30T15:55:45.554235: step 35719, loss 0.0316981, acc 0.98
2017-06-30T15:55:46.917837: step 35720, loss 0.0654438, acc 0.98
2017-06-30T15:55:48.259163: step 35721, loss 0, acc 1
2017-06-30T15:55:49.631882: step 35722, loss 0.0262229, acc 0.99
2017-06-30T15:55:51.000059: step 35723, loss 0, acc 1
2017-06-30T15:55:52.345727: step 35724, loss 0.0271429, acc 0.99
2017-06-30T15:55:53.695565: step 35725, loss 0.00910078, acc 0.99
2017-06-30T15:55:55.062715: step 35726, loss 0, acc 1
2017-06-30T15:55:56.429128: step 35727, loss 0, acc 1
2017-06-30T15:55:57.800773: step 35728, loss 0.00967415, acc 0.99
2017-06-30T15:55:59.159487: step 35729, loss 0.0454772, acc 0.99
